id	grid_id	short_name	full_name	Country	impact_P	impact_P_Bio_Health	impact_P_Life_Earth	impact_P_Math_Comp	impact_P_Phy_Eng	impact_P_Soc_Hum	P_top10	collab_P	P_int_collab	P_OA	TCS	TNCS	P_industry_collab	PA_F_MF	dimensions_wos
2448	grid.411507.6	Banaras Hindu Univ	Banaras Hindu University	India	5258	1087	1071	423	2629	48	445.0	5258	1340.0	1282.0	42558.0	6054.0	96.0	20.6	70,358
2451	grid.417965.8	Indian Inst Technol Kanpur	Indian Institute of Technology Kanpur	India	4420	284	288	781	2999	68	359.0	4420	1226.0	1099.0	28645.0	4058.0	130.0	11.5	71,612
2452	grid.8195.5	Univ Delhi	University of Delhi	India	5187	1122	781	454	2685	145	430.0	5187	1739.0	1883.0	44686.0	5930.0	97.0	35.0	64,114
2454	grid.216499.1	Jadavpur Univ	Jadavpur University	India	3875	405	382	682	2361	46	256.0	3875	838.0	634.0	22387.0	3107.0	77.0	18.6	62,423
2455	grid.415131.3	Postgrad Inst Med Educ & Res	Postgraduate Institute of Medical Education & Research	India	2673	2379	167	14	60	53	212.0	2673	599.0	1033.0	28109.0	3889.0	53.0	26.8	58,264
2458	grid.261674.0	Panjab Univ	Panjab University	India	3384	722	394	221	2018	29	341.0	3384	1387.0	1319.0	28172.0	4003.0	33.0	33.4	78,523
2460	grid.411340.3	Aligarh Muslim Univ	Aligarh Muslim University	India	2683	617	434	350	1269	14	317.0	2683	1138.0	791.0	18909.0	2926.0	28.0	17.8	63,243
2461	grid.59056.3f	Univ Calcutta	University of Calcutta	India	2868	571	568	310	1371	48	152.0	2868	680.0	655.0	14655.0	2046.0	43.0	28.0	67,456
2462	grid.252262.3	Anna Univ	Anna University	India	4110	328	459	1047	2236	40	260.0	4110	859.0	575.0	23802.0	3193.0	42.0	18.7	61,352
2463	grid.18048.35	Univ Hyderabad	University of Hyderabad	India	2211	473	293	114	1286	45	160.0	2211	560.0	674.0	14188.0	1832.0	48.0	19.0	74,273
2466	grid.19003.3b	Indian Inst Technol Roorkee	Indian Institute of Technology Roorkee	India	4789	258	682	940	2781	129	439.0	4789	1084.0	700.0	31935.0	4481.0	81.0	17.2	69,331
2470	grid.411408.8	Annamalai Univ	Annamalai University	India	1267	261	357	65	580	4	108.0	1267	333.0	210.0	8451.0	1105.0	13.0	7.3	61,611
2472	grid.10706.30	Jawaharlal Nehru Univ	Jawaharlal Nehru University	India	2169	680	558	257	563	112	190.0	2169	612.0	801.0	17572.0	2555.0	31.0	32.4	59,774
2475	grid.39953.35	Indian Stat Inst	Indian Statistical Institute	India	1485	180	128	801	278	98	114.0	1485	597.0	639.0	5793.0	1226.0	26.0	17.3	68,053
2478	grid.411894.1	Guru Nanak Dev Univ	Guru Nanak Dev University	India	1462	254	324	101	772	12	154.0	1462	263.0	300.0	9767.0	1550.0	12.0	28.2	74,888
2489	grid.411677.2	Bharathiar Univ	Bharathiar University	India	2002	365	285	240	1108	5	147.0	2002	882.0	364.0	14137.0	1716.0	33.0	15.3	72,513
2490	grid.411818.5	Jamia Millia Islamia	Jamia Millia Islamia	India	1840	455	200	185	974	26	185.0	1840	777.0	519.0	14413.0	1920.0	23.0	20.2	62,834
2491	grid.32056.32	Savitribai Phule Pune Univ	Savitribai Phule Pune University	India	1951	369	398	96	1080	9	157.0	1951	492.0	507.0	15061.0	2006.0	56.0	29.7	48,929
2499	grid.417972.e	Indian Inst Technol Guwahati	Indian Institute of Technology Guwahati	India	4246	397	492	549	2774	34	347.0	4246	887.0	903.0	27951.0	3821.0	53.0	14.4	72,176
2515	grid.412517.4	Pondicherry Univ	Pondicherry University	India	1443	238	350	122	708	26	110.0	1443	374.0	293.0	9172.0	1221.0	26.0	16.8	58,878
2525	grid.10223.32	Mahidol Univ	Mahidol University	Thailand	7211	4769	1337	115	761	229	684.0	7211	3917.0	3783.0	54867.0	7759.0	371.0	48.5	72,731
2529	grid.7132.7	Chiang Mai Univ	Chiang Mai University	Thailand	3972	1760	932	224	897	160	295.0	3972	2065.0	1519.0	21208.0	3396.0	134.0	46.0	72,203
2531	grid.7922.e	Chulalongkorn Univ	Chulalongkorn University	Thailand	6426	2604	1095	190	2349	188	512.0	6426	3503.0	2688.0	41981.0	5826.0	246.0	42.8	74,194
2533	grid.9786.0	Khon Kaen Univ	Khon Kaen University	Thailand	2958	1410	671	136	670	72	194.0	2958	1291.0	1189.0	15349.0	2455.0	89.0	47.5	72,63
2535	grid.7130.5	Prince Songkla Univ	Prince of Songkla University	Thailand	2698	1004	819	71	736	68	158.0	2698	1206.0	849.0	14662.0	2156.0	72.0	47.1	73,432
2537	grid.9723.f	Kasetsart Univ	Kasetsart University	Thailand	2696	503	1206	106	835	46	169.0	2696	1409.0	950.0	13097.0	1982.0	81.0	47.1	68,177
2546	grid.410511.0	Univ Paris-Est Créteil Val de Marne	Université Paris-Est Créteil Val de Marne	France	5328	3357	683	372	742	175	834.0	5328	2820.0	2779.0	53070.0	7898.0	392.0	38.5	74,446
2578	grid.11318.3a	Univ Sorbonne Paris Nord	Université Sorbonne Paris Nord	France	2877	1513	207	462	583	113	378.0	2877	1412.0	1617.0	21442.0	3543.0	139.0	40.3	72,125
2580	grid.12832.3a	Univ Versailles Saint-Quentin-en-Yvelines	Université de Versailles Saint-Quentin-en-Yvelines	France	5768	1992	1695	251	1662	168	921.0	5768	3830.0	3955.0	62595.0	8510.0	433.0	34.9	74,854
2594	grid.12366.30	Univ Tours	Université de Tours	France	4189	2524	605	234	619	207	575.0	4189	1997.0	2374.0	32410.0	5339.0	254.0	38.4	78,333
2596	grid.4817.a	Univ Nantes	Université de Nantes	France	7307	3783	648	589	2043	246	1037.0	7307	3891.0	4058.0	70327.0	9736.0	627.0	33.0	75,874
2604	grid.412043.0	Univ Caen Normandy	University of Caen Normandy	France	2661	1026	437	300	756	143	285.0	2661	1372.0	1362.0	18781.0	2820.0	115.0	33.7	78,403
2621	grid.11166.31	Univ Poitiers	University of Poitiers	France	3725	1513	489	313	1257	153	453.0	3725	1847.0	1652.0	29171.0	4464.0	298.0	28.0	75,507
2625	grid.410368.8	Univ Rennes 1	University of Rennes 1	France	8430	3266	1503	878	2551	231	1169.0	8430	4750.0	5829.0	87182.0	11529.0	449.0	31.8	77,166
2630	grid.10400.35	Univ Rouen	University of Rouen	France	3803	2099	373	265	935	132	490.0	3803	1686.0	1762.0	29584.0	4608.0	216.0	33.2	68,997
2634	grid.11843.3f	Univ Strasbourg	University of Strasbourg	France	11957	5059	1335	470	4782	312	1637.0	11957	7672.0	7108.0	129702.0	16513.0	671.0	32.9	77,606
2638	grid.15781.3a	Univ Toulouse III - Paul Sabatier	Université Toulouse III - Paul Sabatier	France	15923	4319	4126	1497	5617	365	2344.0	15923	9953.0	10753.0	162644.0	22088.0	1196.0	34.5	79,106
2641	grid.5399.6	Aix-Marseille Univ	Aix-Marseille University	France	18913	7623	3068	1194	6046	982	2534.0	18913	11639.0	13086.0	185711.0	24897.0	1347.0	32.3	76,537
2660	grid.7252.2	Univ Angers	University of Angers	France	2158	978	393	204	512	73	271.0	2158	1215.0	1156.0	18316.0	2655.0	104.0	37.4	71,394
2662	grid.7849.2	Claude Bernard Lyon 1 Univ	Claude Bernard Lyon 1 University	France	15417	5719	2011	1217	6166	304	2024.0	15417	9256.0	9255.0	147110.0	19974.0	1019.0	34.4	80,46
2683	grid.6289.5	Univ West Brittany	University of Western Brittany	France	3146	765	1221	387	675	98	344.0	3146	1900.0	1788.0	20527.0	3443.0	211.0	31.9	70,594
2701	grid.29172.3f	Univ Lorraine	Université de Lorraine	France	10363	3207	1683	1173	4044	257	1273.0	10363	6382.0	5278.0	89894.0	13631.0	805.0	27.6	77,4
2703	grid.112485.b	Univ Orléans	University of Orléans	France	2444	447	507	262	1123	106	235.0	2444	1529.0	1404.0	17645.0	2524.0	222.0	29.2	78,485
2779	grid.15363.32	Inst Natl Polytech Toulouse	Institut National Polytechnique de Toulouse	France	5048	679	1347	689	2257	78	581.0	5048	2779.0	3595.0	38685.0	5687.0	348.0	35.9	78,363
2812	grid.49481.30	Univ Waikato	University of Waikato	New Zealand	1887	334	582	122	295	555	201.0	1887	1259.0	865.0	13453.0	2272.0	85.0	31.7	64,256
2856	grid.254224.7	Chung-Ang Univ	Chung-Ang University	South Korea	7249	3069	656	969	2006	549	467.0	7249	1725.0	2911.0	40889.0	5620.0	363.0	18.3	85,946
2874	grid.27736.37	Natl Res Tomsk Polytech Univ	National Research Tomsk Polytechnic University	Russia	2685	194	145	129	2189	28	213.0	2685	1721.0	1110.0	15235.0	2385.0	42.0	24.8	74,813
2881	grid.18763.3b	Moscow Inst Phys & Technol	Moscow Institute of Physics and Technology	Russia	4526	580	145	324	3466	12	432.0	4526	2944.0	2974.0	37661.0	4861.0	115.0	12.1	78,806
2943	grid.1027.4	Swinburne Univ Technol	Swinburne University of Technology	Australia	5087	1108	201	722	2313	743	806.0	5087	3249.0	2388.0	56529.0	7509.0	210.0	24.6	77,649
2944	grid.1039.b	Univ Canberra	University of Canberra	Australia	2140	949	551	95	62	483	302.0	2140	1044.0	954.0	27016.0	4109.0	79.0	39.1	70,689
2945	grid.1029.a	West Sydney Univ	Western Sydney University	Australia	5913	2454	1103	354	954	1048	919.0	5913	3444.0	2878.0	71510.0	10497.0	188.0	37.7	74,772
3327	grid.263761.7	Soochow Univ	Soochow University	China	17106	7400	635	1248	7601	223	2031.0	17106	4834.0	6287.0	201989.0	19149.0	578.0	26.7	86,464
3328	grid.54549.39	Univ Electron Sci & Technol China	University of Electronic Science and Technology of China	China	14498	1631	418	6312	5810	328	1955.0	14498	5346.0	5213.0	124306.0	17840.0	1126.0	19.3	69,377
3329	grid.24696.3f	Capital Med Univ	Capital Medical University	China	15123	14172	383	92	365	111	1173.0	15123	4011.0	8508.0	98962.0	13801.0	594.0	29.9	73,94
3330	grid.233520.5	Air Force Med Univ	Air Force Medical University	China	4943	4450	99	47	303	45	584.0	4943	1000.0	2753.0	46976.0	5514.0	150.0	26.1	83,853
3331	grid.190737.b	Chongqing Univ	Chongqing University	China	14848	1161	1262	2930	9187	308	1678.0	14848	4122.0	4032.0	127549.0	16426.0	1174.0	21.4	82,597
3332	grid.48166.3d	Beijing Univ Chem Technol	Beijing University of Chemical Technology	China	7797	554	594	509	6066	74	998.0	7797	1919.0	1465.0	100779.0	9185.0	443.0	23.8	88,889
3333	grid.73113.37	Second Mil Med Univ	Second Military Medical University	China	5439	4804	197	17	377	44	547.0	5439	1008.0	2899.0	51719.0	5513.0	213.0	21.4	82,727
3334	grid.43555.32	Beijing Inst Technol	Beijing Institute of Technology	China	13470	642	551	4014	7821	442	1633.0	13470	3726.0	3746.0	122368.0	15255.0	618.0	21.4	74,419
3335	grid.89957.3a	Nanjing Med Univ	Nanjing Medical University	China	13264	12072	361	84	663	83	1171.0	13264	2234.0	7423.0	113214.0	12285.0	378.0	30.2	82,539
3336	grid.64939.31	Beihang Univ	Beihang University	China	17432	831	609	5599	9950	443	2254.0	17432	5473.0	5902.0	149969.0	20447.0	883.0	20.2	74,608
3337	grid.35155.37	Huazhong Agr Univ	Huazhong Agricultural University	China	7623	2336	4043	154	932	158	912.0	7623	2621.0	3566.0	65214.0	8663.0	207.0	26.1	91,984
3338	grid.412449.e	China Med Univ	China Medical University	China	7338	6814	191	37	236	60	564.0	7338	1447.0	4385.0	51639.0	6424.0	225.0	33.8	86,392
3339	grid.27871.3b	Nanjing Agr Univ	Nanjing Agricultural University	China	8896	2323	5348	242	821	162	963.0	8896	2469.0	3767.0	66812.0	9435.0	234.0	26.2	93,953
3340	grid.207374.5	Zhengzhou Univ	Zhengzhou University	China	14484	7493	702	893	5289	107	1535.0	14484	3358.0	5940.0	126966.0	14649.0	477.0	28.2	79,969
3341	grid.440736.2	Xidian Univ	Xidian University	China	9438	429	388	6109	2372	141	1092.0	9438	2372.0	2746.0	57561.0	10031.0	334.0	22.2	75,019
3342	grid.410570.7	Army Med Univ	Army Medical University	China	5176	4499	194	55	375	53	539.0	5176	1141.0	3085.0	50347.0	5386.0	163.0	26.6	82,988
3343	grid.64938.30	Nanjing Univ Aeronaut & Astronaut	Nanjing University of Aeronautics and Astronautics	China	10052	261	153	3732	5707	199	1006.0	10052	2360.0	2413.0	66977.0	9922.0	485.0	16.0	77,677
3344	grid.263785.d	S China Normal Univ	South China Normal University	China	5353	729	669	756	2756	443	505.0	5353	1552.0	1779.0	40228.0	5332.0	289.0	27.2	89,944
3345	grid.27446.33	Northeast Normal Univ	Northeast Normal University	China	4383	494	865	629	2246	150	395.0	4383	1042.0	1264.0	37420.0	4220.0	61.0	31.1	91,663
3346	grid.410579.e	Nanjing Univ Sci & Technol	Nanjing University of Science and Technology	China	9719	377	398	3078	5725	142	1227.0	9719	2554.0	2223.0	88101.0	11318.0	427.0	17.7	79,895
3347	grid.412022.7	Nanjing Tech Univ	Nanjing Tech University	China	8715	506	679	551	6936	43	948.0	8715	2385.0	1622.0	92101.0	9224.0	432.0	26.0	90,688
3348	grid.412110.7	Natl Univ Defense Technol	National University of Defense Technology	China	7830	220	486	3739	3324	62	676.0	7830	1539.0	3061.0	39165.0	7087.0	179.0	12.6	68,327
3349	grid.255169.c	Donghua Univ	Donghua University	China	5750	481	343	825	4017	84	617.0	5750	1824.0	1290.0	57550.0	6022.0	264.0	26.1	85,569
3350	grid.4422.0	Ocean Univ China	Ocean University of China	China	7770	1314	3719	577	2005	154	746.0	7770	2268.0	2039.0	51563.0	7466.0	331.0	25.9	87,402
3351	grid.412252.2	Northeastern Univ	Northeastern University	China	10954	501	574	3078	6656	145	1099.0	10954	2625.0	2726.0	68779.0	10986.0	658.0	19.9	80,502
3352	grid.440785.a	Jiangsu Univ	Jiangsu University	China	12953	2410	1409	1434	7559	142	1283.0	12953	3026.0	3730.0	110841.0	13029.0	551.0	24.8	88,752
3353	grid.263906.8	Southwest Univ	Southwest University	China	9024	1822	1971	1287	3399	545	880.0	9024	2313.0	2841.0	71395.0	8890.0	162.0	32.2	88,338
3354	grid.254147.1	China Pharmaceut Univ	China Pharmaceutical University	China	5140	3458	342	30	1297	14	523.0	5140	1039.0	1584.0	46238.0	5241.0	336.0	31.9	92,7
3356	grid.144022.1	Northwest Agr & Forestry Univ	Northwest Agriculture & Forestry University	China	9214	2254	5362	295	1171	132	1024.0	9214	2835.0	3666.0	70686.0	9910.0	266.0	26.8	92,689
3357	grid.469325.f	Zhejiang Univ Technol	Zhejiang University of Technology	China	6921	766	836	1096	4091	132	750.0	6921	1844.0	1661.0	60000.0	7297.0	368.0	23.0	87,654
3358	grid.28703.3e	Beijing Univ Technol	Beijing University of Technology	China	7217	504	654	1506	4411	142	794.0	7217	1798.0	1923.0	55222.0	7583.0	377.0	23.9	76,243
3359	grid.162110.5	Wuhan Univ Technol	Wuhan University of Technology	China	8970	358	439	1260	6689	224	1168.0	8970	3214.0	2241.0	111940.0	10717.0	473.0	21.2	78,382
3360	grid.410736.7	Harbin Med Univ	Harbin Medical University	China	5948	5261	238	31	355	64	521.0	5948	1216.0	3432.0	53166.0	5418.0	152.0	33.0	80,41
3361	grid.411604.6	Fuzhou Univ	Fuzhou University	China	5903	443	454	1048	3837	122	766.0	5903	1555.0	1449.0	68958.0	7010.0	202.0	26.3	83,269
3362	grid.258164.c	Jinan Univ	Jinan University	China	10209	4515	1509	873	2764	548	1098.0	10209	2953.0	4024.0	87237.0	10825.0	460.0	27.6	87,163
3363	grid.203458.8	Chongqing Med Univ	Chongqing Medical University	China	6409	5620	206	23	517	44	539.0	6409	1195.0	3450.0	47371.0	5806.0	103.0	33.9	83,026
3364	grid.181531.f	Beijing Jiaotong Univ	Beijing Jiaotong University	China	7338	277	255	3430	2998	378	826.0	7338	2323.0	2413.0	49163.0	7738.0	483.0	21.1	69,82
3365	grid.506261.6	Peking Union Med Coll	Peking Union Medical College	China	13888	12035	819	71	885	79	1356.0	13888	3207.0	8064.0	114432.0	14453.0	782.0	29.5	76,501
3366	grid.260474.3	Nanjing Normal Univ	Nanjing Normal University	China	5711	805	1305	1117	2194	291	619.0	5711	1758.0	1950.0	48024.0	5751.0	171.0	31.9	88,129
3367	grid.260463.5	Nanchang Univ	Nanchang University	China	8593	4174	858	724	2769	68	887.0	8593	1875.0	3356.0	69937.0	8603.0	234.0	28.6	89,701
3368	grid.412498.2	Shaanxi Normal Univ	Shaanxi Normal University	China	5508	793	822	789	2782	322	534.0	5508	1353.0	1556.0	48338.0	5253.0	75.0	27.5	90,331
3369	grid.412982.4	Xiangtan Univ	Xiangtan University	China	3401	160	113	583	2508	37	302.0	3401	765.0	725.0	28466.0	3155.0	94.0	23.3	88,627
3370	grid.284723.8	South Med Univ	Southern Medical University	China	9613	8423	377	70	673	70	913.0	9613	2045.0	5330.0	77557.0	9401.0	304.0	29.3	81,171
3371	grid.31880.32	Beijing Univ Posts & Telecom	Beijing University of Posts & Telecommunications	China	6324	77	34	4278	1792	143	654.0	6324	1717.0	2465.0	40818.0	6381.0	409.0	17.8	60,097
3372	grid.453534.0	Zhejiang Normal Univ	Zhejiang Normal University	China	2774	202	323	725	1383	142	399.0	2774	886.0	780.0	27984.0	3609.0	48.0	31.3	89,467
3373	grid.20561.30	S China Agr Univ	South China Agricultural University	China	5958	1494	2838	333	1169	125	616.0	5958	1719.0	2595.0	48271.0	6247.0	302.0	26.1	93,066
3374	grid.268415.c	Yangzhou Univ	Yangzhou University	China	6846	2023	1606	647	2536	33	726.0	6846	1776.0	2620.0	57094.0	6946.0	243.0	26.5	88,101
3375	grid.263901.f	Southwest Jiaotong Univ	Southwest Jiaotong University	China	7490	414	435	2204	4204	233	918.0	7490	2380.0	1889.0	52358.0	8597.0	465.0	16.3	78,421
3376	grid.265021.2	Tianjin Med Univ	Tianjin Medical University	China	5841	5298	137	26	359	22	573.0	5841	1417.0	3381.0	52092.0	5714.0	166.0	34.1	77,145
3379	grid.412610.0	Qingdao Univ Sci & Technol	Qingdao University of Science & Technology	China	4066	224	245	371	3209	18	439.0	4066	811.0	734.0	37476.0	4295.0	137.0	27.0	88,764
3380	grid.503241.1	China Univ Geosci	China University of Geosciences	China	13082	214	6864	1294	4398	313	1597.0	13082	5188.0	3387.0	103413.0	14730.0	1203.0	21.0	87,86
3381	grid.411407.7	Cent China Normal Univ	Central China Normal University	China	4118	422	390	777	2151	378	547.0	4118	1900.0	1892.0	41265.0	4762.0	48.0	28.4	87,255
3382	grid.440773.3	Yunnan Univ	Yunnan University	China	3336	475	1039	563	1167	92	247.0	3336	1033.0	1384.0	19509.0	2800.0	157.0	25.9	83,615
3383	grid.256922.8	Henan Univ	Henan University	China	4607	1371	628	435	1958	215	515.0	4607	1159.0	1646.0	39738.0	4897.0	82.0	29.7	87,927
3384	grid.163032.5	Shanxi Univ	Shanxi University	China	5138	623	585	710	3146	75	452.0	5138	1404.0	1770.0	37246.0	4852.0	92.0	29.2	90,695
3385	grid.412531.0	Shanghai Normal Univ	Shanghai Normal University	China	2543	296	463	537	1023	224	291.0	2543	777.0	885.0	18680.0	2686.0	52.0	31.2	90,654
3386	grid.186775.a	Anhui Med Univ	Anhui Medical University	China	5270	4697	212	36	254	71	420.0	5270	1012.0	2728.0	40025.0	4883.0	123.0	33.9	82,598
3387	grid.412561.5	Shenyang Pharmaceut Univ	Shenyang Pharmaceutical University	China	2966	1872	213	2	875	4	230.0	2966	452.0	773.0	20652.0	2633.0	220.0	35.3	96,571
3388	grid.33764.35	Harbin Engn Univ	Harbin Engineering University	China	5997	121	247	1865	3682	82	567.0	5997	1519.0	2020.0	42852.0	5993.0	321.0	19.8	70,676
3389	grid.411427.5	Hunan Normal Univ	Hunan Normal University	China	3598	972	367	525	1604	131	337.0	3598	845.0	1480.0	24980.0	3350.0	115.0	29.1	91,548
3390	grid.440622.6	Shandong Agr Univ	Shandong Agricultural University	China	2966	814	1599	80	462	12	281.0	2966	532.0	1259.0	20254.0	2868.0	146.0	31.3	87,981
3391	grid.203507.3	Ningbo Univ	Ningbo University	China	5785	1393	770	811	2667	145	526.0	5785	1295.0	1721.0	42676.0	5423.0	150.0	30.2	87,649
3392	grid.412262.1	Northwest Univ	Northwest University	China	6013	1074	1382	579	2865	113	599.0	6013	1570.0	1766.0	45302.0	5715.0	263.0	29.1	91,064
3393	grid.462338.8	Henan Normal Univ	Henan Normal University	China	3458	341	409	599	2087	23	318.0	3458	638.0	986.0	27855.0	3051.0	74.0	29.3	93,951
3394	grid.256896.6	Hefei Univ Technol	Hefei University of Technology	China	6960	465	843	1782	3663	208	811.0	6960	1876.0	1575.0	55092.0	7633.0	447.0	20.8	84,118
3395	grid.410645.2	Qingdao Univ	Qingdao University	China	8459	4741	462	639	2518	99	874.0	8459	1703.0	3374.0	72955.0	8658.0	209.0	30.6	86,012
3396	grid.413012.5	Yanshan Univ	Yanshan University	China	4160	159	95	1108	2771	27	361.0	4160	772.0	1046.0	31676.0	3766.0	198.0	19.4	85,478
3397	grid.268099.c	Wenzhou Med Univ	Wenzhou Medical University	China	8010	6945	373	86	552	54	711.0	8010	1874.0	4246.0	59120.0	7593.0	186.0	29.0	84,878
3398	grid.253663.7	Capital Normal Univ	Capital Normal University	China	2991	293	677	576	1203	242	260.0	2991	908.0	1148.0	21882.0	2813.0	40.0	28.9	85,541
3399	grid.412246.7	Northeast Forestry Univ	Northeast Forestry University	China	3097	481	1114	244	1207	51	243.0	3097	719.0	1111.0	21213.0	2640.0	112.0	30.5	88,209
3400	grid.256885.4	Hebei Univ	Hebei University	China	2806	672	376	272	1451	36	201.0	2806	477.0	788.0	17423.0	2225.0	94.0	28.8	88,379
3401	grid.256609.e	Guangxi Univ	Guangxi University	China	4721	526	1165	442	2537	52	425.0	4721	1412.0	1568.0	33400.0	4378.0	236.0	25.4	88,833
3402	grid.454761.5	Univ Jinan	University of Jinan	China	4251	643	352	407	2812	37	419.0	4251	753.0	1074.0	43929.0	4292.0	122.0	37.1	79,416
3403	grid.412260.3	Northwest Normal Univ	Northwest Normal University	China	2298	113	243	423	1457	63	168.0	2298	229.0	517.0	16538.0	1850.0	11.0	27.7	85,116
3404	grid.440646.4	Anhui Normal Univ	Anhui Normal University	China	1864	197	354	329	925	60	164.0	1864	415.0	503.0	15371.0	1660.0	25.0	32.9	90,076
3405	grid.411351.3	Liaocheng Univ	Liaocheng University	China	1955	239	169	304	1223	21	197.0	1955	255.0	424.0	14584.0	1908.0	53.0	25.4	92,241
3406	grid.252245.6	Anhui Univ	Anhui University	China	4198	522	387	1081	2148	60	420.0	4198	946.0	1211.0	29994.0	4132.0	98.0	23.1	80,934
3407	grid.410585.d	Shandong Normal Univ	Shandong Normal University	China	3953	647	501	916	1712	178	518.0	3953	712.0	1313.0	36355.0	4599.0	98.0	30.1	89,26
3408	grid.256883.2	Hebei Med Univ	Hebei Medical University	China	3723	3442	97	9	164	11	233.0	3723	452.0	1989.0	22205.0	2912.0	106.0	32.9	79,405
3409	grid.260483.b	Nantong Univ	Nantong University	China	4650	3090	204	579	731	47	430.0	4650	914.0	1970.0	33037.0	4396.0	96.0	30.8	84,126
